LOCATION;Country;Subject.1;Measure.1;FREQUENCY;Frequency.1;TIME;Time.1;Reference Period Code;Value
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2001-05;May-2001;2015_100;5367107
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2001-06;Jun-2001;2015_100;5369555
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2001-07;Jul-2001;2015_100;5375265
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2001-08;Aug-2001;2015_100;5389133
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2001-09;Sep-2001;2015_100;5408713
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2001-10;Oct-2001;2015_100;5419318
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2001-11;Nov-2001;2015_100;5425029
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2001-12;Dec-2001;2015_100;5443792
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-01;Jan-2002;2015_100;5487029
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-02;Feb-2002;2015_100;5556371
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-03;Mar-2002;2015_100;559553
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-04;Apr-2002;2015_100;5646925
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-05;May-2002;2015_100;5680372
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-06;Jun-2002;2015_100;5704846
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-07;Jul-2002;2015_100;5705662
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-08;Aug-2002;2015_100;5711372
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-09;Sep-2002;2015_100;5731767
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-10;Oct-2002;2015_100;5764399
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-11;Nov-2002;2015_100;5808451
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2002-12;Dec-2002;2015_100;5824768
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-01;Jan-2003;2015_100;5892479
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-02;Feb-2003;2015_100;5958558
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-03;Mar-2003;2015_100;6020558
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-04;Apr-2003;2015_100;6089901
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-05;May-2003;2015_100;6119269
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-06;Jun-2003;2015_100;6116006
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-07;Jul-2003;2015_100;6107032
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-08;Aug-2003;2015_100;6126611
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-09;Sep-2003;2015_100;6139664
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-10;Oct-2003;2015_100;6143743
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-11;Nov-2003;2015_100;6164954
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2003-12;Dec-2003;2015_100;620248
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-01;Jan-2004;2015_100;6257138
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-02;Feb-2004;2015_100;6332191
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-03;Mar-2004;2015_100;6395007
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-04;Apr-2004;2015_100;642356
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-05;May-2004;2015_100;6448034
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-06;Jun-2004;2015_100;6487192
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-07;Jul-2004;2015_100;6485561
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-08;Aug-2004;2015_100;6487192
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-09;Sep-2004;2015_100;6506771
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-10;Oct-2004;2015_100;6505956
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-11;Nov-2004;2015_100;6523903
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2004-12;Dec-2004;2015_100;6543481
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-01;Jan-2005;2015_100;6597324
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-02;Feb-2005;2015_100;6665035
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-03;Mar-2005;2015_100;671643
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-04;Apr-2005;2015_100;6745798
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-05;May-2005;2015_100;6773536
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-06;Jun-2005;2015_100;6800457
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-07;Jul-2005;2015_100;680372
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-08;Aug-2005;2015_100;680372
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-09;Sep-2005;2015_100;6833089
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-10;Oct-2005;2015_100;6848589
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-11;Nov-2005;2015_100;6856747
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2005-12;Dec-2005;2015_100;6860825
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-01;Jan-2006;2015_100;6898352
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-02;Feb-2006;2015_100;6943221
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-03;Mar-2006;2015_100;6992168
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-04;Apr-2006;2015_100;7023985
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-05;May-2006;2015_100;7046827
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-06;Jun-2006;2015_100;7068037
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-07;Jul-2006;2015_100;7097406
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-08;Aug-2006;2015_100;7125143
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-09;Sep-2006;2015_100;7145538
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-10;Oct-2006;2015_100;7134932
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-11;Nov-2006;2015_100;7152064
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2006-12;Dec-2006;2015_100;716838
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-01;Jan-2007;2015_100;7223038
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-02;Feb-2007;2015_100;730788
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-03;Mar-2007;2015_100;7396802
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-04;Apr-2007;2015_100;7462881
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-05;May-2007;2015_100;7485724
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-06;Jun-2007;2015_100;7494698
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-07;Jul-2007;2015_100;7506934
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-08;Aug-2007;2015_100;7497145
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-09;Sep-2007;2015_100;7502855
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-10;Oct-2007;2015_100;7503671
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-11;Nov-2007;2015_100;7539566
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2007-12;Dec-2007;2015_100;7576276
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-01;Jan-2008;2015_100;7656225
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-02;Feb-2008;2015_100;7772067
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-03;Mar-2008;2015_100;7834883
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-04;Apr-2008;2015_100;7890357
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-05;May-2008;2015_100;7963779
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-06;Jun-2008;2015_100;8033121
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-07;Jul-2008;2015_100;8071464
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-08;Aug-2008;2015_100;8086964
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-09;Sep-2008;2015_100;8071464
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-10;Oct-2008;2015_100;80992
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-11;Nov-2008;2015_100;8122043
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2008-12;Dec-2008;2015_100;8157938
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-01;Jan-2009;2015_100;8206069
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-02;Feb-2009;2015_100;8274596
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-03;Mar-2009;2015_100;8316202
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-04;Apr-2009;2015_100;8342307
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-05;May-2009;2015_100;8343938
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-06;Jun-2009;2015_100;8339044
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-07;Jul-2009;2015_100;833578
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-08;Aug-2009;2015_100;833986
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-09;Sep-2009;2015_100;8330886
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-10;Oct-2009;2015_100;8319465
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-11;Nov-2009;2015_100;831457
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2009-12;Dec-2009;2015_100;8321097
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-01;Jan-2010;2015_100;8378202
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-02;Feb-2010;2015_100;8447544
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-03;Mar-2010;2015_100;8468755
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-04;Apr-2010;2015_100;8507913
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-05;May-2010;2015_100;8516887
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-06;Jun-2010;2015_100;8526676
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-07;Jul-2010;2015_100;8522598
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-08;Aug-2010;2015_100;8532387
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-09;Sep-2010;2015_100;8520966
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-10;Oct-2010;2015_100;8513624
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-11;Nov-2010;2015_100;8529939
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2010-12;Dec-2010;2015_100;8585413
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-01;Jan-2011;2015_100;8662914
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-02;Feb-2011;2015_100;8715125
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-03;Mar-2011;2015_100;8738783
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-04;Apr-2011;2015_100;8749388
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-05;May-2011;2015_100;8773862
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-06;Jun-2011;2015_100;8802415
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-07;Jul-2011;2015_100;8814651
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-08;Aug-2011;2015_100;8811388
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-09;Sep-2011;2015_100;8839126
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-10;Oct-2011;2015_100;8855441
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-11;Nov-2011;2015_100;8867678
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2011-12;Dec-2011;2015_100;8905205
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-01;Jan-2012;2015_100;8970468
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-02;Feb-2012;2015_100;9025127
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-03;Mar-2012;2015_100;9035732
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-04;Apr-2012;2015_100;9048785
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-05;May-2012;2015_100;9075706
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-06;Jun-2012;2015_100;9083864
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-07;Jul-2012;2015_100;9081416
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-08;Aug-2012;2015_100;9085495
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-09;Sep-2012;2015_100;91116
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-10;Oct-2012;2015_100;9126285
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-11;Nov-2012;2015_100;9114048
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2012-12;Dec-2012;2015_100;9122206
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-01;Jan-2013;2015_100;9149127
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-02;Feb-2013;2015_100;9189917
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-03;Mar-2013;2015_100;920868
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-04;Apr-2013;2015_100;9231522
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-05;May-2013;2015_100;9257628
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-06;Jun-2013;2015_100;9279654
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-07;Jul-2013;2015_100;9283733
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-08;Aug-2013;2015_100;9291075
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-09;Sep-2013;2015_100;9318813
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-10;Oct-2013;2015_100;9294338
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-11;Nov-2013;2015_100;9273943
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2013-12;Dec-2013;2015_100;9298418
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-01;Jan-2014;2015_100;9344102
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-02;Feb-2014;2015_100;9402839
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-03;Mar-2014;2015_100;943955
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-04;Apr-2014;2015_100;9482787
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-05;May-2014;2015_100;9529287
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-06;Jun-2014;2015_100;9537445
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-07;Jul-2014;2015_100;9552129
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-08;Aug-2014;2015_100;9571708
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-09;Sep-2014;2015_100;9584761
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-10;Oct-2014;2015_100;9600261
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-11;Nov-2014;2015_100;9613314
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2014-12;Dec-2014;2015_100;9638603
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-01;Jan-2015;2015_100;9700603
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-02;Feb-2015;2015_100;9812367
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-03;Mar-2015;2015_100;9869473
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-04;Apr-2015;2015_100;99225
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-05;May-2015;2015_100;9948605
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-06;Jun-2015;2015_100;995921
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-07;Jul-2015;2015_100;9977974
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-08;Aug-2015;2015_100;1002611
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-09;Sep-2015;2015_100;100979
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-10;Oct-2015;2015_100;1016642
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-11;Nov-2015;2015_100;1022761
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2015-12;Dec-2015;2015_100;1029124
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-01;Jan-2016;2015_100;1042421
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-02;Feb-2016;2015_100;1055719
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-03;Mar-2016;2015_100;1065671
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-04;Apr-2016;2015_100;1070974
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-05;May-2016;2015_100;107644
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-06;Jun-2016;2015_100;1081579
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-07;Jul-2016;2015_100;1087208
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-08;Aug-2016;2015_100;1083782
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-09;Sep-2016;2015_100;1083211
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-10;Oct-2016;2015_100;1082558
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-11;Nov-2016;2015_100;1083782
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2016-12;Dec-2016;2015_100;1088269
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-01;Jan-2017;2015_100;1099445
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-02;Feb-2017;2015_100;1110458
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-03;Mar-2017;2015_100;111568
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-04;Apr-2017;2015_100;1120901
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-05;May-2017;2015_100;112343
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-06;Jun-2017;2015_100;1124735
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-07;Jul-2017;2015_100;1124164
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-08;Aug-2017;2015_100;1125714
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-09;Sep-2017;2015_100;1126203
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-10;Oct-2017;2015_100;1126366
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-11;Nov-2017;2015_100;1128406
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2017-12;Dec-2017;2015_100;113273
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-01;Jan-2018;2015_100;1139827
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-02;Feb-2018;2015_100;1147903
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-03;Mar-2018;2015_100;1150677
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-04;Apr-2018;2015_100;115598
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-05;May-2018;2015_100;1158917
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-06;Jun-2018;2015_100;1160711
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-07;Jul-2018;2015_100;1159243
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-08;Aug-2018;2015_100;116063
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-09;Sep-2018;2015_100;1162506
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-10;Oct-2018;2015_100;1163893
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-11;Nov-2018;2015_100;116528
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2018-12;Dec-2018;2015_100;1168788
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-01;Jan-2019;2015_100;1175783
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-02;Feb-2019;2015_100;1182541
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-03;Mar-2019;2015_100;1187677
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-04;Apr-2019;2015_100;1193567
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-05;May-2019;2015_100;1197323
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-06;Jun-2019;2015_100;1200524
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-07;Jul-2019;2015_100;1203153
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-08;Aug-2019;2015_100;1204171
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-09;Sep-2019;2015_100;1206922
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-10;Oct-2019;2015_100;1208836
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-11;Nov-2019;2015_100;1210105
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2019-12;Dec-2019;2015_100;1213252
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-01;Jan-2020;2015_100;1218374
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-02;Feb-2020;2015_100;1226533
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-03;Mar-2020;2015_100;1233468
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-04;Apr-2020;2015_100;1235404
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-05;May-2020;2015_100;1231469
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-06;Jun-2020;2015_100;1226837
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-07;Jul-2020;2015_100;1226854
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-08;Aug-2020;2015_100;1226787
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-09;Sep-2020;2015_100;1230668
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-10;Oct-2020;2015_100;1229969
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-11;Nov-2020;2015_100;1228129
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2020-12;Dec-2020;2015_100;1232791
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-01;Jan-2021;2015_100;1237834
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-02;Feb-2021;2015_100;1245705
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-03;Mar-2021;2015_100;1252051
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-04;Apr-2021;2015_100;1259467
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-05;May-2021;2015_100;1272054
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-06;Jun-2021;2015_100;1271429
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-07;Jul-2021;2015_100;1275561
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-08;Aug-2021;2015_100;1281269
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-09;Sep-2021;2015_100;1286173
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-10;Oct-2021;2015_100;1286345
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-11;Nov-2021;2015_100;1292716
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2021-12;Dec-2021;2015_100;1302106
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-01;Jan-2022;2015_100;1323796
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-02;Feb-2022;2015_100;1345426
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-03;Mar-2022;2015_100;1358824
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-04;Apr-2022;2015_100;1375767
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-05;May-2022;2015_100;1387389
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-06;Jun-2022;2015_100;1394425
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-07;Jul-2022;2015_100;1405743
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-08;Aug-2022;2015_100;1420107
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-09;Sep-2022;2015_100;1433309
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-10;Oct-2022;2015_100;1443559
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-11;Nov-2022;2015_100;1454712
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2022-12;Dec-2022;2015_100;1472975
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2023-01;Jan-2023;2015_100;1499225
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2023-02;Feb-2023;2015_100;1524085
COL;Colombia;CPI: 01-12 - All items;Index;M;Monthly;2023-03;Mar-2023;2015_100;154015
